Target,ID,Date,Flag,User,Tweet,Clean_Tweet,Sentiment
0,1881548918,Fri May 22 04:57:45 PDT 2009,NO_QUERY,hitchhike,"Bus left, Veronnica left, Mom has no car  Would one of you like to give me a ride to school?  ...... please?.. http://twurl.nl/bsg3bz",bus left veronnica left mom has no car  would one of you like to give me a ride to school   please ,Neutral
0,1793818973,Thu May 14 04:05:38 PDT 2009,NO_QUERY,im_jzee,@_leirion Why  ?, why  ,Neutral
4,2001406740,Tue Jun 02 00:46:56 PDT 2009,NO_QUERY,mikegentile,just got the the venue. sound checked. i forgot how awesome a legit sound check is ,just got the the venue sound checked i forgot how awesome a legit sound check is ,Positive
4,1978337754,Sat May 30 23:03:52 PDT 2009,NO_QUERY,Josephxx,watching wall-e... ,watching walle ,Neutral
4,2067721778,Sun Jun 07 12:50:38 PDT 2009,NO_QUERY,NKANGEL74,@restey11 thanks  There's a TON more coming, thanks  theres a ton more coming,Positive
0,1998520957,Mon Jun 01 18:41:14 PDT 2009,NO_QUERY,MsSdot,"@MzJanee heyyy NeeNee...of course not! I've just been laying low. U know how I do, but I think this is the longest I've been away..sorry  ", heyyy neeneeof course not ive just been laying low u know how i do but i think this is the longest ive been awaysorry  ,Neutral
0,2286344713,Mon Jun 22 16:19:09 PDT 2009,NO_QUERY,JuniorBurgos,I miss school!  kind of a moment thing.,i miss school  kind of a moment thing,Positive
0,2069324787,Sun Jun 07 15:40:12 PDT 2009,NO_QUERY,martani_net,can't get any new maps for my gps! anyone know how to hack gps devices?? need help ,cant get any new maps for my gps anyone know how to hack gps devices need help ,Positive
4,2062815482,Sun Jun 07 00:23:36 PDT 2009,NO_QUERY,tweeteradder6,@brysonscreamon Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip , get  followers a day using wwwtweeteraddercom once you add everyone you are on the train or pay vip ,Neutral
4,2046730272,Fri Jun 05 12:36:29 PDT 2009,NO_QUERY,kobinaceous,"@TheAdmiral as someone with very little patience for learning curves, there was pretty much none. You can just pick up weapon, run, shoot ", as someone with very little patience for learning curves there was pretty much none you can just pick up weapon run shoot ,Positive
0,2263305039,Sun Jun 21 00:27:54 PDT 2009,NO_QUERY,danitoo,Ta low batery el tush ,ta low batery el tush ,Neutral
4,2052316041,Sat Jun 06 00:19:28 PDT 2009,NO_QUERY,mdwillbefamous,"I DEDICATE MY 1,445 UPDATE TO ALL OF U!!! MY DEAR FOLLOWERS! U ROCK ",i dedicate my  update to all of u my dear followers u rock ,Neutral
0,1695308745,Mon May 04 05:48:19 PDT 2009,NO_QUERY,pulsarq79,is sleeeppppyyy but has alot of work to finish ,is sleeeppppyyy but has alot of work to finish ,Neutral
0,2202624707,Tue Jun 16 22:07:12 PDT 2009,NO_QUERY,stefstaud,thinks the MTV show 16 and pregnant is a sad show.  why do the dads always leave after the baby is born... jerks!,thinks the mtv show  and pregnant is a sad show  why do the dads always leave after the baby is born jerks,Negative
0,1956738201,Thu May 28 22:33:57 PDT 2009,NO_QUERY,samiiam,starting to feel not-so-good again... promised to deliver some stuff by COB today ,starting to feel notsogood again promised to deliver some stuff by cob today ,Neutral
4,1832355528,Sun May 17 20:40:43 PDT 2009,NO_QUERY,emmakowal,FINALLY DONE MY ESSAY! ,finally done my essay ,Neutral
4,2012555913,Tue Jun 02 20:51:54 PDT 2009,NO_QUERY,AshleyWeigelt,@KimKardashian Hey Kim ! how are you ? have a good night  xoxo, hey kim  how are you  have a good night  xoxo,Positive
0,1974308750,Sat May 30 12:51:53 PDT 2009,NO_QUERY,elimorris,Looking at more houses to buy tomorrow. Want to see 'Up'. Jen has headache ,looking at more houses to buy tomorrow want to see up jen has headache ,Positive
4,2000853970,Mon Jun 01 23:08:25 PDT 2009,NO_QUERY,chewloca,@shallomj keep at it girl.. you are the only person i know in Vancouver going to UPFest .. Indigo is one of my favorite colors too , keep at it girl you are the only person i know in vancouver going to upfest  indigo is one of my favorite colors too ,Positive
0,2265283790,Sun Jun 21 06:13:49 PDT 2009,NO_QUERY,mark_sweeney,Happy fathers day all you dads out there. I get to work. ,happy fathers day all you dads out there i get to work ,Positive
4,1976871618,Sat May 30 19:22:46 PDT 2009,NO_QUERY,vision03,I think Dwight Howard is my new love ,i think dwight howard is my new love ,Positive
4,1979723343,Sun May 31 04:14:47 PDT 2009,NO_QUERY,W1NK,another day of VitalStim in Philly ,another day of vitalstim in philly ,Neutral
0,2015725262,Wed Jun 03 05:22:31 PDT 2009,NO_QUERY,DivaTay,"Feeling down today, miss my boo and kinda wanna go home  tear tear but my interns r amazing non the less",feeling down today miss my boo and kinda wanna go home  tear tear but my interns r amazing non the less,Positive
0,2252025939,Sat Jun 20 05:15:19 PDT 2009,NO_QUERY,chelikay,is extremely pissed that i missed check in for 200 free ,is extremely pissed that i missed check in for  free ,Positive
4,2052807657,Sat Jun 06 02:06:01 PDT 2009,NO_QUERY,doblezeta,"@filjedi @wilshipley The gadgets and software will have minimal effect on stock price. It's Steve's appearance or lack of it, that will. ",  the gadgets and software will have minimal effect on stock price its steves appearance or lack of it that will ,Negative
4,1755575198,Sun May 10 09:29:27 PDT 2009,NO_QUERY,mcleodg,"@HilaryAnnDuff Good morning (or afternoon, as the case may be) - hope you've been having a great weekend. ", good morning or afternoon as the case may be  hope youve been having a great weekend ,Positive
0,2302244471,Tue Jun 23 16:32:14 PDT 2009,NO_QUERY,CristinaVagina,talking it up on myspace and unpackin ,talking it up on myspace and unpackin ,Neutral
0,1794353352,Thu May 14 05:36:46 PDT 2009,NO_QUERY,Wolfstar27,"Last day of work then holiday until 25th, but sadly I'm not going anywhere ",last day of work then holiday until th but sadly im not going anywhere ,Positive
4,1974285151,Sat May 30 12:48:57 PDT 2009,NO_QUERY,identity4,@delphinia918 oooooo happy birthday!! , oooooo happy birthday ,Positive
4,1564507202,Mon Apr 20 03:49:07 PDT 2009,NO_QUERY,Ghailon,@bfheroes Well about time updates come and gratz to having 7k followers =D... I'll hope you'll fix some connection issues , well about time updates come and gratz to having k followers d ill hope youll fix some connection issues ,Negative
0,2200396610,Tue Jun 16 18:50:35 PDT 2009,NO_QUERY,ValeChia,@ItsXxLaur09 ooooh even stevens the best show ever.. shia was so young.. i wish it was here on tv , ooooh even stevens the best show ever shia was so young i wish it was here on tv ,Positive
0,2060695169,Sat Jun 06 19:23:55 PDT 2009,NO_QUERY,sharonhayes,@crusaderz4life Ouch! I'm trying to tweet more carefully today but it means REALLY delayed responses for the most part , ouch im trying to tweet more carefully today but it means really delayed responses for the most part ,Positive
0,1956774253,Thu May 28 22:39:24 PDT 2009,NO_QUERY,PaidModels,PM #14563 (Oscar Rabeiro) said: missy had my attention until she requested &quot;amazing&quot;   would you settle for close to mediocre with an ...,pm  oscar rabeiro said missy had my attention until she requested quotamazingquot   would you settle for close to mediocre with an ,Negative
0,1824748717,Sun May 17 02:45:23 PDT 2009,NO_QUERY,diverdown,@spldrttngrl guess what ?  @mustheartdogs hit me tonight , guess what    hit me tonight ,Neutral
0,2284259896,Mon Jun 22 13:39:51 PDT 2009,NO_QUERY,BDaEminent1,#iadmit i can be quite shady and arrogant at times!  im very str8 4ward &amp; blunt!,iadmit i can be quite shady and arrogant at times  im very str ward amp blunt,Negative
0,2207096974,Wed Jun 17 07:28:52 PDT 2009,NO_QUERY,NiceGuyUK,Thanks for the #iphone clarification ppl.  Guess they're still gonna release it while I'm stuck on my 2 hour net-less train commute home ,thanks for the iphone clarification ppl  guess theyre still gonna release it while im stuck on my  hour netless train commute home ,Positive
4,2062435773,Sat Jun 06 23:13:32 PDT 2009,NO_QUERY,akeenan0509,I went to a wedding today.  I know 5 people that got married. I was invited to three.  Yeesh....  Brittney was a beautiful bride! ,i went to a wedding today  i know  people that got married i was invited to three  yeesh  brittney was a beautiful bride ,Positive
4,2001353437,Tue Jun 02 00:36:32 PDT 2009,NO_QUERY,adlyman,@Teairra_Monroe I didnt watch all of it but what i heard i ABSOLUTLY LOVED!!! Your super talented! your right who cares , i didnt watch all of it but what i heard i absolutly loved your super talented your right who cares ,Positive
4,1834042388,Mon May 18 01:24:21 PDT 2009,NO_QUERY,steamrunner,"@GiraffeJo Yeah, I know... don't worry.  But it's natural to panic as a parent!  Little one is very apt so should sail them (I hope!  ", yeah i know dont worry  but its natural to panic as a parent  little one is very apt so should sail them i hope  ,Positive
4,1975615620,Sat May 30 15:32:01 PDT 2009,NO_QUERY,DuncanDaHusky,I love being able to give long-distance winery recommendations ,i love being able to give longdistance winery recommendations ,Positive
0,2246847815,Fri Jun 19 18:12:48 PDT 2009,NO_QUERY,EmilyM5275,very tired after a very traumatic night ,very tired after a very traumatic night ,Negative
0,1754321854,Sun May 10 05:51:35 PDT 2009,NO_QUERY,iZigs,"At the airport coming home. I'm only doing this because delta told me too, I'm not happy about it.  http://twitpic.com/4wyft",at the airport coming home im only doing this because delta told me too im not happy about it  ,Negative
0,1992968334,Mon Jun 01 09:36:59 PDT 2009,NO_QUERY,jaideeh,@Caraa_x it fookin does layer    very short!  :S, it fookin does layer    very short  s,Neutral
4,2047456909,Fri Jun 05 13:40:49 PDT 2009,NO_QUERY,P_Lynn,@DKuzNY its greaT!!!!!  I be sleeping till like 4pm!...LOL, its great  i be sleeping till like pmlol,Positive
0,2015395560,Wed Jun 03 04:33:01 PDT 2009,NO_QUERY,ohayemily,Jackie's eating a muffin and i really want some ,jackies eating a muffin and i really want some ,Positive
4,1969950131,Sat May 30 01:51:08 PDT 2009,NO_QUERY,Kare_Uh10,"having a VERY long night, havent really Tweeted in awhile. oh i got my tattoo  finally 18 woohoo",having a very long night havent really tweeted in awhile oh i got my tattoo  finally  woohoo,Positive
0,2057791810,Sat Jun 06 13:40:08 PDT 2009,NO_QUERY,Salitape,My day was typically boring today  Bad weather gets me down.,my day was typically boring today  bad weather gets me down,Negative
0,2260073620,Sat Jun 20 18:37:36 PDT 2009,NO_QUERY,NathalieCaron,@Denyalle You're lonely without the kids , youre lonely without the kids ,Negative
4,2053612273,Sat Jun 06 05:08:47 PDT 2009,NO_QUERY,30STM_Denalie,@brentbolthouse http://twitpic.com/6qhfe Ooohhh very beautiful picture. ,  ooohhh very beautiful picture ,Positive
0,1971950570,Sat May 30 08:14:41 PDT 2009,NO_QUERY,UniqueNY,@ihelentellem I agree , i agree ,Neutral
4,2001177358,Tue Jun 02 00:04:14 PDT 2009,NO_QUERY,mizz_monica,@shaunjumpnow happy late bday! , happy late bday ,Positive
0,2218422479,Wed Jun 17 22:27:19 PDT 2009,NO_QUERY,BlogWellDone,@EsmaaSelf Why thank.  Sadly the blog has not gotten the TLC it needs over the past week.    Need to get on that., why thank  sadly the blog has not gotten the tlc it needs over the past week    need to get on that,Negative
0,2188947311,Mon Jun 15 22:54:24 PDT 2009,NO_QUERY,IDMIDTV,@JKEB very sorry to hear that.     xK, very sorry to hear that     xk,Negative
4,2187883474,Mon Jun 15 20:57:18 PDT 2009,NO_QUERY,EvanderTnF,"@hillfaith I trust your musically-inclined ears  I'm actually hoping some haters will be like &quot;WHOA, this is awesome!&quot;", i trust your musicallyinclined ears  im actually hoping some haters will be like quotwhoa this is awesomequot,Neutral
0,2233739853,Thu Jun 18 21:49:29 PDT 2009,NO_QUERY,bechem,I ate too much... ,i ate too much ,Positive
4,2049086193,Fri Jun 05 16:16:18 PDT 2009,NO_QUERY,merveilleuse_,@zeymax i just saw your pics taken at AyvalÄ±k.looks like a nice trip , i just saw your pics taken at ayvalklooks like a nice trip ,Positive
0,2193502082,Tue Jun 16 08:32:41 PDT 2009,NO_QUERY,yazz3r,is really disappointed w/ ichiban's sushi ,is really disappointed w ichibans sushi ,Negative
4,1553208501,Sat Apr 18 13:39:26 PDT 2009,NO_QUERY,pleasurekitten,"we're going to disneyland on Monday, did you get my text?  @venusflesh",were going to disneyland on monday did you get my text  ,Neutral
4,2070325754,Sun Jun 07 17:29:53 PDT 2009,NO_QUERY,BillDaley,Love the Tony's. Only award show where a guy can bring his boyfriend...or wear a black leather tux. ,love the tonys only award show where a guy can bring his boyfriendor wear a black leather tux ,Positive
4,2015427824,Wed Jun 03 04:38:15 PDT 2009,NO_QUERY,Wemnar,@archerjason You guys enjoy yourself and have fun  @Silversea23 keep his teeth clean  /love from @Iceflare and I, you guys enjoy yourself and have fun   keep his teeth clean  love from  and i,Positive
0,1685116428,Sat May 02 23:07:13 PDT 2009,NO_QUERY,chanceboren,@chris_ryall wish i could have made it today  hit my local shop instead &amp; got some great goodies., wish i could have made it today  hit my local shop instead amp got some great goodies,Positive
4,2055742911,Sat Jun 06 09:52:29 PDT 2009,NO_QUERY,missymissymissy,@codyspotts7 Haha you know it.   Good job earlier &amp; good luck later! I'll be watchin'!  , haha you know it   good job earlier amp good luck later ill be watchin  ,Positive
0,1965985261,Fri May 29 16:54:36 PDT 2009,NO_QUERY,KillRockandRoll,"@kericontrary not  you, me, just drank too much. ", not  you me just drank too much ,Positive
4,2182025279,Mon Jun 15 12:37:09 PDT 2009,NO_QUERY,sweetnessready,@Shaundrie noooooooooooooooooo ... only LOL  LOL  LOL ;-)LOL  today!!!!, noooooooooooooooooo  only lol  lol  lol lol  today,Positive
4,1991642340,Mon Jun 01 07:24:28 PDT 2009,NO_QUERY,RichRosdal,@tdwnds1 re: Shopping:  I agree!  , re shopping  i agree  ,Neutral
0,1556716987,Sun Apr 19 00:00:56 PDT 2009,NO_QUERY,swiertz,whatï¿½s happening with cooliris ? the results are limited compare to the past ? ,whats happening with cooliris  the results are limited compare to the past  ,Negative
4,2013455747,Tue Jun 02 22:43:06 PDT 2009,NO_QUERY,krist0ph3r,@aparnaandhare haha i'll just recommend that @MeghnaK follow @aalaap and then my contribution to her loss of innocence will be negligible , haha ill just recommend that  follow  and then my contribution to her loss of innocence will be negligible ,Negative
0,2175835182,Mon Jun 15 02:08:08 PDT 2009,NO_QUERY,ilovetorreym,i don't want to leaaaaave ,i dont want to leaaaaave ,Neutral
4,2039777976,Thu Jun 04 22:46:57 PDT 2009,NO_QUERY,bujio,@jodylouize No no No...Thank you.  x, no no nothank you  x,Neutral
0,1695240836,Mon May 04 05:37:03 PDT 2009,NO_QUERY,tianafoster,@patttyjonas i didn't even get that dark! i spent four hours in the sun too! , i didnt even get that dark i spent four hours in the sun too ,Negative
4,1986286911,Sun May 31 18:36:58 PDT 2009,NO_QUERY,bschu1022,"@MrZeppo Sorry for the late tweet  re: drive -in. My phone wouldn't let me see replies. I'm in Buffalo, not SoCal  It's Transit Drive-In", sorry for the late tweet  re drive in my phone wouldnt let me see replies im in buffalo not socal  its transit drivein,Negative
0,1933145843,Tue May 26 23:06:56 PDT 2009,NO_QUERY,VanJacobs,wants to do something drastic. don't fully know where that came from? OVER the fact that Miso has been tip'n without me ,wants to do something drastic dont fully know where that came from over the fact that miso has been tipn without me ,Positive
0,2251046001,Sat Jun 20 02:16:05 PDT 2009,NO_QUERY,Connl,"goodmorning, my dear twitters! ;) today iÂ´m going to check out the BIG CITY. propably IÂ´m 4 hours away... I CANT TWITTER!! ",goodmorning my dear twitters  today im going to check out the big city propably im  hours away i cant twitter ,Neutral
